50653
-0.0434554	-0.236011	0.970778
0.0423588	-0.14202	0.988957
-0.0049012	-0.0861595	0.996269
-0.0669962	-0.0791218	0.994611
-0.0741164	-0.106432	0.991554
-0.0287007	-0.140456	0.989671
0.0653842	-0.178702	0.981728
0.190866	-0.157646	0.968875
0.226633	-0.0978674	0.969051
0.148136	-0.0766518	0.985992
0.058516	-0.0818381	0.994926
0.0239151	-0.124531	0.991928
0.0483145	-0.17382	0.983591
0.147225	-0.181403	0.972326
0.231255	-0.139075	0.962901
0.192606	-0.0720746	0.978626
-0.817449	0.255772	0.516098
-0.328375	0.0586046	0.942727
-0.0117727	-0.0042386	0.999922
0.0451707	-0.0340739	0.998398
-0.0254131	-0.0646434	0.997585
-0.0940175	-0.0935913	0.991162
-0.115489	-0.128129	0.98501
-0.0316027	-0.126473	0.991466
0.095074	-0.0896278	0.991427
0.197164	-0.0466443	0.97926
0.18663	-0.050829	0.981114
0.0958932	-0.105093	0.989828
0.0203386	-0.124821	0.991971
0.00180814	-0.170917	0.985284
0.0834157	-0.155741	0.98427
0.187431	-0.0916712	0.977991
0.233335	-0.0463909	0.971289
0.171318	-0.0460174	0.98414
-0.206168	0.701831	0.681856
-0.0133826	0.308776	0.951041
0.0537468	0.126922	0.990456
0.0246187	0.0323919	0.999172
-0.0901005	-0.0467172	0.994836
-0.152391	-0.0602637	0.986481
-0.1053	-0.0531971	0.993017
0.00963685	-0.00930238	0.99991
0.111972	0.0245237	0.993409
0.134109	0.0196605	0.990771
0.0941044	-0.0214163	0.995332
0.0193411	-0.112345	0.993481
0.00344093	-0.151079	0.988516
0.035818	-0.126676	0.991297
0.143258	-0.0755633	0.986797
0.188997	-0.0163928	0.981841
0.165482	-0.0146501	0.986104
0.097312	-0.0569466	0.993623
0.748885	0.456911	0.480003
0.322324	0.133713	0.937138
0.107089	0.0410052	0.993403
-0.0393769	0.00713856	0.999199
-0.157748	0.000274417	0.987479
-0.186539	0.0250157	0.982129
-0.084797	0.0664392	0.994181
0.0336714	0.0866575	0.995669
0.0686666	0.0688985	0.995258
0.0549385	0.00418322	0.998481
0.0127828	-0.0652821	0.997785
-0.0250879	-0.123838	0.991985
0.0198695	-0.110016	0.993731
0.114204	-0.0372843	0.992757
0.150609	0.0157386	0.988468
0.148132	0.0118086	0.988897
0.0938784	-0.0348795	0.994972
0.0205923	-0.0936098	0.995396
0.505861	0.522851	0.686099
0.186674	0.730182	0.657257
-0.251192	0.939868	0.231411
-0.832623	0.430269	-0.348723
-0.830508	-0.504201	-0.236723
-0.297499	-0.8678	0.398016
-0.0306371	-0.737334	0.674833
0.165979	-0.844913	0.508501
0.716923	-0.694352	-0.0624323
0.90391	0.223045	-0.364962
0.369902	0.92906	-0.00449095
-0.302093	0.739663	0.601365
-0.543446	0.101513	0.833283
-0.416802	-0.530136	0.738398
0.117576	-0.93021	0.347685
0.785611	-0.56283	-0.256978
0.834342	0.405289	-0.373651
0.166935	0.968381	0.185391
0.733657	0.205514	0.647697
0.177327	0.218599	0.959568
-0.211234	0.292601	0.932612
-0.528386	0.10508	0.842477
-0.536529	-0.226616	0.812885
-0.287732	-0.413259	0.86396
-0.0377241	-0.427665	0.90315
0.198433	-0.439165	0.876218
0.487398	-0.315449	0.814208
0.585167	0.0514696	0.809278
0.333776	0.353551	0.873839
0.0047478	0.307599	0.951504
-0.101753	0.0546052	0.99331
-0.0230434	-0.207981	0.977861
0.250174	-0.358986	0.89919
0.517066	-0.22353	0.826243
0.513684	0.183671	0.838089
0.180823	0.387092	0.904136
0.938273	-0.271937	0.213761
0.227372	-0.178536	0.957302
-0.0822224	-0.039263	0.99584
-0.245944	-0.0355021	0.968634
-0.270418	-0.109702	0.956472
-0.173229	-0.170668	0.969981
-0.0261704	-0.195524	0.98035
0.124888	-0.195836	0.972652
0.262263	-0.136678	0.955268
0.279153	-0.01142	0.960179
0.182662	0.0892204	0.979119
0.0763182	0.119419	0.989906
0.0369726	0.0366941	0.998642
0.0960747	-0.052393	0.993994
0.186449	-0.106011	0.976729
0.273241	-0.0770847	0.958852
0.241741	0.0589657	0.968547
0.111563	0.153123	0.981889
0.337221	-0.878693	-0.337906
0.0328533	-0.490961	0.870562
-0.0861373	-0.190711	0.97786
-0.134903	-0.0905745	0.98671
-0.152481	-0.0674768	0.986
-0.10899	-0.0795271	0.990857
-0.0131687	-0.0983287	0.995067
0.0634466	-0.101857	0.992774
0.121066	-0.0943471	0.988151
0.156801	-0.0587614	0.985881
0.135882	-0.00795488	0.990693
0.0870045	0.0319333	0.995696
0.0696067	0.0130841	0.997489
0.104029	-0.0174695	0.994421
0.130707	-0.0539055	0.989954
0.163298	-0.0579565	0.984873
0.137326	-0.00655373	0.990504
0.0861609	0.0556835	0.994724
-0.69883	-0.697347	-0.159199
-0.31075	-0.41851	0.853396
-0.133507	-0.200357	0.970584
-0.0883064	-0.0982921	0.991232
-0.0679039	-0.06871	0.995323
-0.0710832	-0.0470325	0.996361
-0.0265286	-0.0651922	0.99752
0.0286723	-0.0973697	0.994835
0.0679479	-0.091398	0.993494
0.113516	-0.0884955	0.989587
0.124613	-0.0525331	0.990814
0.100504	-0.0322432	0.994414
0.0637603	-0.0266237	0.99761
0.0739267	-0.0346594	0.996661
0.0925474	-0.0685964	0.993343
0.127834	-0.0779455	0.988728
0.127158	-0.0496241	0.99064
0.0888041	-0.00470946	0.996038
-0.87174	0.0747265	0.484236
-0.349523	-0.0939638	0.932204
-0.111486	-0.10578	0.98812
-0.0428376	-0.0715861	0.996514
-0.0453125	-0.046048	0.997911
-0.0491872	-0.0509457	0.997489
-0.0266102	-0.0640968	0.997589
0.00344601	-0.0776617	0.996974
0.0565284	-0.0789182	0.995277
0.109675	-0.0750715	0.991129
0.115017	-0.0669356	0.991106
0.0899596	-0.0541392	0.994473
0.0559865	-0.0600422	0.996625
0.0533895	-0.0607928	0.996722
0.0701901	-0.0841984	0.993974
0.103755	-0.0815923	0.991251
0.125298	-0.0594938	0.990334
0.0917562	-0.029235	0.995352
-0.327906	0.544345	0.772118
-0.125041	0.140614	0.982137
-0.0188127	0.0110999	0.999761
-0.0227321	-0.0251999	0.999424
-0.0432714	-0.0330976	0.998515
-0.0544295	-0.0422103	0.997625
-0.0430875	-0.0510644	0.997765
-0.00139837	-0.0534713	0.998568
0.0590521	-0.0499999	0.997002
0.0997917	-0.0462105	0.993935
0.0962575	-0.0397434	0.994563
0.0614562	-0.0637099	0.996074
0.0374408	-0.062979	0.997312
0.0412575	-0.0865743	0.995391
0.0874964	-0.08516	0.992518
0.118103	-0.0580491	0.991303
0.113361	-0.0392841	0.992777
0.0879551	-0.0387874	0.995369
0.440669	0.518066	0.733088
0.178406	0.13563	0.974564
0.0687758	0.0180339	0.997469
0.0110705	-0.0033596	0.999933
-0.0511294	-0.0211588	0.998468
-0.061685	-0.00716486	0.99807
-0.035047	-0.0236219	0.999106
-0.000284212	-0.0183253	0.999832
0.0520494	-0.00559124	0.998629
0.0633697	-0.0120456	0.997917
0.0564833	-0.0282951	0.998003
0.0294308	-0.0569765	0.997942
0.0247318	-0.0714615	0.997137
0.0377847	-0.0617343	0.997377
0.0921005	-0.0397013	0.994958
0.0945038	-0.0206421	0.99531
0.0940529	-0.025224	0.995248
0.0582967	-0.0328998	0.997757
0.971601	-0.145247	0.186803
0.344552	-0.169133	0.923406
0.0959469	-0.0844546	0.991797
-0.00718731	-0.0330706	0.999427
-0.0632032	-0.0160706	0.997871
-0.0839185	0.0119712	0.996401
-0.0367802	0.0105888	0.999267
0.00499579	0.0194317	0.999799
0.0242827	0.00477349	0.999694
0.0315152	-0.00586977	0.999486
0.0258967	-0.0217686	0.999428
0.0218645	-0.0499415	0.998513
0.033743	-0.0556269	0.997881
0.0621671	-0.0439711	0.997097
0.0857089	-0.0233911	0.996046
0.078374	-0.0180286	0.996761
0.0723251	-0.0333406	0.996824
0.0247281	-0.0356282	0.999059
0.695337	0.708483	-0.120655
-0.106704	0.991922	-0.0685971
-0.768508	0.505812	-0.391854
-0.779355	-0.535408	-0.325492
-0.156534	-0.945731	0.284762
0.264399	-0.460771	0.847221
0.0243845	-0.0346077	0.999103
-0.288013	-0.359046	0.887769
0.0433137	-0.913143	0.405332
0.707379	-0.670526	-0.22363
0.872948	0.302108	-0.383004
0.329517	0.938871	0.0996986
-0.290115	0.73695	0.610523
-0.552076	0.120521	0.825037
-0.409235	-0.592867	0.693567
0.156318	-0.965268	0.209336
0.769167	-0.592329	-0.239849
0.923746	0.337509	-0.181058
0.992979	-0.0902878	-0.0764311
-0.0975729	0.0359373	0.994579
-0.509962	-0.0116757	0.860118
-0.515621	-0.272522	0.812322
-0.257188	-0.382453	0.887459
-0.0375426	-0.25668	0.965767
-0.00924349	-0.140441	0.990046
0.0114273	-0.238124	0.971168
0.193183	-0.379961	0.904605
0.491084	-0.265588	0.829638
0.554588	0.107352	0.825171
0.308287	0.35049	0.884373
0.0360293	0.283246	0.95837
-0.069683	0.0403745	0.996752
0.0169659	-0.227417	0.97365
0.253312	-0.348684	0.902359
0.492528	-0.141825	0.858663
0.457017	0.224356	0.860697
0.510755	-0.763885	-0.394474
-0.140428	-0.429348	0.892155
-0.279537	-0.186042	0.941938
-0.266816	-0.157021	0.95087
-0.183496	-0.159806	0.969944
-0.0834288	-0.144786	0.985939
-0.00910979	-0.109205	0.993978
0.0482102	-0.132547	0.990004
0.146667	-0.157538	0.976561
0.241461	-0.101861	0.96505
0.258657	0.0240193	0.96567
0.196445	0.101928	0.975203
0.0982798	0.0864758	0.991394
0.0764823	0.0240998	0.99678
0.0966612	-0.066342	0.993104
0.174124	-0.0941701	0.980211
0.234305	-0.00715129	0.972137
0.191199	0.121028	0.974061
-0.552396	-0.771128	-0.316577
-0.373681	-0.425791	0.824054
-0.241719	-0.193739	0.950809
-0.171178	-0.116969	0.978272
-0.117656	-0.088855	0.989071
-0.0608084	-0.0683951	0.995803
-0.0139089	-0.0768379	0.996947
0.0263596	-0.0749645	0.996838
0.0882665	-0.0857734	0.992397
0.137402	-0.0644818	0.988414
0.150295	-0.0146655	0.988532
0.128464	0.0209061	0.991494
0.114968	0.0230498	0.993102
0.0886009	0.00075347	0.996067
0.096981	-0.0396877	0.994495
0.130513	-0.0427818	0.990523
0.134898	0.00462487	0.990849
0.100465	0.0463285	0.993861
-0.955034	-0.0255878	0.295389
-0.432019	-0.118187	0.894087
-0.19058	-0.0828123	0.978172
-0.115249	-0.0520331	0.991973
-0.0836331	-0.0337128	0.995926
-0.0495717	-0.045625	0.997728
-0.0160744	-0.0474715	0.998743
0.0205476	-0.0566706	0.998181
0.058463	-0.066313	0.996085
0.0856309	-0.0646085	0.99423
0.110839	-0.0349868	0.993222
0.0899967	-0.0164486	0.995806
0.0871291	-0.0117973	0.996127
0.0770334	-0.0304779	0.996563
0.0828762	-0.0283352	0.996157
0.0851458	-0.0386331	0.995619
0.098938	-0.0286973	0.99468
0.0744569	0.0106803	0.997167
-0.390796	0.531592	0.751457
-0.206982	0.134592	0.969043
-0.100848	-0.00149852	0.994901
-0.063585	-0.011775	0.997907
-0.0497027	-0.0173835	0.998613
-0.0376438	-0.0243844	0.998994
-0.0178125	-0.0300657	0.999389
0.0130654	-0.0221755	0.999669
0.0465656	-0.0470954	0.997804
0.0699434	-0.0564914	0.99595
0.0707075	-0.0422097	0.996604
0.0630423	-0.0462152	0.99694
0.0716273	-0.0332	0.996879
0.0557836	-0.0358502	0.997799
0.0638205	-0.0404202	0.997142
0.0784174	-0.0332402	0.996366
0.0809342	-0.0181384	0.996554
0.065656	-0.0124427	0.997765
0.345016	0.521822	0.78017
0.117137	0.145315	0.982427
0.0332376	0.0175855	0.999293
-0.0189364	-0.0105427	0.999765
-0.0265282	-0.00893292	0.999608
-0.0244496	-0.00990757	0.999652
-0.0203316	-0.0164138	0.999659
0.0034224	-0.0356996	0.999357
0.0308057	-0.0304251	0.999062
0.0414874	-0.0299829	0.998689
0.0623882	-0.0137156	0.997958
0.0575725	-0.0327189	0.997805
0.0542774	-0.0379116	0.997806
0.0502695	-0.041475	0.997874
0.065402	-0.049721	0.996619
0.0657504	-0.030674	0.997365
0.0656541	-0.0276954	0.997458
0.0558615	-0.0138652	0.998342
0.877114	-0.0217411	0.47979
0.30785	-0.0961884	0.94656
0.0942077	-0.0496206	0.994315
0.00689499	-0.0207479	0.999761
-0.0246569	-0.0079829	0.999664
-0.0199071	-0.00382791	0.999795
-0.00658275	-0.00405697	0.99997
0.000485746	-0.0222013	0.999753
0.0289364	-0.00685248	0.999558
0.0450972	-0.00931828	0.998939
0.0367916	-0.0212674	0.999097
0.0456905	-0.0238223	0.998672
0.0310148	-0.0321916	0.999
0.0456395	-0.0265778	0.998604
0.0548887	-0.0315305	0.997995
0.0615715	-0.00742246	0.998075
0.0510773	-0.0098785	0.998646
0.045015	-0.0173127	0.998836
0.514137	-0.839385	-0.176342
0.176154	-0.431148	0.884919
0.0401225	-0.157579	0.986691
-0.0167519	-0.0617448	0.997951
-0.0344551	-0.0179812	0.999244
-0.0483198	0.00136946	0.998831
-0.0134295	0.00460437	0.999899
0.00510973	-0.00468445	0.999976
0.0121205	-0.00395116	0.999919
0.0239705	-0.00751679	0.999684
0.0171593	-0.0262929	0.999507
0.0200583	-0.013941	0.999702
0.027884	-0.0287799	0.999197
0.0387971	-0.0197522	0.999052
0.0486108	-0.0228548	0.998556
0.04648	-0.0184173	0.998749
0.0355208	-0.0215011	0.999138
0.0174993	-0.0172729	0.999698
0.281309	0.269711	-0.920935
-0.522338	0.266626	-0.809984
-0.683066	-0.56078	-0.467917
-0.125948	-0.971404	0.201275
0.430819	-0.546033	0.7185
0.456432	0.24234	0.85612
0.00492873	0.617213	0.78678
-0.480809	0.279635	0.83104
-0.479922	-0.504343	0.717853
0.0833331	-0.963365	0.254918
0.748219	-0.609434	-0.262217
0.85169	0.389538	-0.350548
0.270715	0.953951	0.129189
-0.341928	0.708524	0.617316
-0.565154	-0.0211223	0.824715
-0.286208	-0.715408	0.637398
0.325437	-0.894373	0.3069
0.923252	-0.328229	0.199679
